File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),total_components_detected_malicious(int),total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1.0,D3983,0,0.231579583028519,0,0.0004613745067326,0,0,0,0.0002158672039869,0,0,0,0,0,5,2.0361879708508839e-10,3.169863894796771e-07,0,0,0,0,0.0343691129255583,0,1,6,1.1431693682141362,"[""winword.exe""]",0,0,0.0083455379410554,1,0,0.4042282013615934,0,0.014902904246472,0.0933110294083592,2.6124834496731254e-07,0,0,0,0.5,0,0.9674241376666382,0,none,1.4436701890368946e-05,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.2,0,0,0,0,0,8.874919445174363e-05,valid,9.295542849373636e-05,1.9300758804493927e-10,0,1,0
0.0,D3984,0,0.3549719286763457,0,0.0115238820137379,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.7293706040994666e-05,0,0,0.0018288988287269,0,1.322930192655076e-07,9.680913315261283e-06,0.0574435877567632,0,0,0,0.5,0,0.1619697537366519,0,none,0.0015960074588876,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.3,3,0,0,0,0,1.6867058126687755e-05,valid,0.4287973154617929,0.0012012866308351,0,1,0
1.0,D3985,0,0.0666364175212866,0,1.6655583324539696e-07,0,0,0,0.3939811851249316,0,0,0,0,0,0,4.3677953124379854e-10,6.286187820149627e-07,0,0,0,0,0.6999936388973298,0,0,5,8.54988765869258e-12,"[""outlook.exe""]",0,0,0.828249046959411,0,0,5.931746699580162e-20,0,1.0339578189145989e-13,0.002801395230611,0.0003424667033699,0,0,0,1.0,0,0.0046379301564241,0,legal_threat,0.0012796485363858,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,1,0,0,0,0,0.0010676331729754,valid,0.0001263827937399,0.5846078081219359,0,1,0
1.0,D3986,0,4.23173942435125e-08,0,0.5181861368988265,0,0,0,0.0021446110941769,0,0,0,0,0,0,0.1014636313985037,0.0370559872219219,0,0,0,0,0.3114345311177559,0,0,4,1.0621879353752256e-187,"[""acrobat.exe""]",0,0,0.0005142573668771,0,0,0.0069232326093708,0,0.0037569461803555,1.1279788389076345e-06,0.0550647450256856,0,0,0,1.0,0,0.272536332882881,0,link_click,0.0003917062998502,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,1,0,0,0,0,6.931856637282473e-07,valid,0.0002160770676377,0.0096026989574174,0,1,0
0.0,D3987,0,0.2092409546373882,0,2.531194243277127e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0003537988635361,0,0,1.5358096275698694e-14,0,0.42885700661035,0.0036101550006876,0.1498687399657784,0,0,0,0.5,0,0.0142844841580626,0,bank_detail_update,0.1066252634257715,0,0,0,0,0.0,0,pass,policy,permerror,1,TLS 1.2,0,0,0,0,0,0.3833738451665563,valid,0.1669924658612974,7.75017450710726e-10,0,1,0
1.0,D3988,0,0.0002781998448363,0,0.0592845493099625,0,0,0,0.827440439411466,0,0,0,0,0,0,0.0001615963444054,0.8985515932839304,0,0,0,0,0.2931293168011269,0,0,4,4.329096849313283e-21,"[""winword.exe"", ""powershell.exe""]",0,0,1.505482961129969e-05,0,0,0.0007308837625808,0,0.3534122486513772,0.0003073599277695,6.049737888898267e-06,0,0,0,1.0,0,3.288783260866467e-10,0,vpn_or_mfa_reset,6.759222028328973e-07,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.2,1,0,0,0,0,0.0812031766465286,valid,1.6736025090748274e-11,0.5979663721891902,0,1,0
1.0,D3989,0,9.096794335793131e-17,0,0.062261275135131,0,0,0,0.0003055734753672,0,0,0,0,0,0,1.2753115746404956e-05,5.05167979855672e-08,0,0,0,0,0.4994333646903935,0,0,5,1.5672105219399924e-53,"[""winword.exe""]",0,0,3.9697398631367743e-20,0,0,0.3330059816841448,0,0.0052003248388373,0.0053060303902662,0.0006083156254803,0,0,0,0.5,0,3.263864738650083e-05,0,wire_transfer,3.102530786485693e-10,0,0,0,0,0.0,0,softfail,fail,temperror,1,TLS 1.3,0,0,0,0,0,5.886133564050626e-12,valid,0.0117569208660641,0.0016874658861302,0,1,0
1.0,D3990,0,0.4773262200725282,0,0.0001031256093591,0,0,0,0.0072274907919331,0,0,0,0,0,0,0.1183642434495186,0.4369092810209577,0,0,0,0,0.548062890479278,0,0,5,1.2377208069881824e-23,"[""winword.exe""]",1,0,0.1027624996594437,0,0,0.3854101943509709,0,0.1614009696634416,0.0597330457067812,0.0004102792198192,0,0,1,1.0,0,0.0006675748104901,0,document_download,0.951503179382526,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.3,0,0,0,0,0,0.0002359703086121,self signed,0.025495347732131,0.2569069890507577,0,1,0
0.0,D3991,0,0.1135297809936601,0,0.1177620356403396,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0061243105720231,0,0,3.9086577157580126e-14,0,0.0179934721977447,0.0671027518310774,8.917244554940404e-08,0,0,0,0.0,0,8.347246818187417e-08,0,none,0.4201675620224139,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.2,0,0,0,0,0,6.18065622672307e-06,valid,0.0001008956068277,0.1201348028692331,0,1,0
0.0,D3992,0,0.0048991190216883,1,3.206505267904109e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0009151327965883,0,0,0.2747430544893748,0,0.0290840449734288,2.354297620333808e-05,0.0056661547613059,0,0,0,0.5,0,6.287156745096823e-08,0,sensitive_data_request,1.6381128875629377e-05,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.1,0,0,0,0,0,0.7365356728668865,self signed,0.0002504562934214,0.1172909219901926,0,1,0
1.0,D3993,0,0.0009311923702083,0,9.835345488990646e-07,0,0,0,0.030789217759972,0,0,0,0,0,0,0.5001759242408667,0.0702408127967654,0,0,0,0,0.3236639973346203,0,1,4,2.2466971770389267e-47,"[""winword.exe""]",0,0,3.986308830492166e-06,0,0,7.606848059585339e-11,0,0.3277418935191692,0.0353705194460793,0.0062927029029349,0,0,0,1.0,0,0.0221311658809382,0,meeting_request,0.080442376464703,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.1,2,0,0,0,0,0.0755232640704092,valid,0.0786049050017141,6.847319452240945e-09,0,1,0
1.0,D3994,0,0.4079379333380583,0,0.0006991456616221,0,1,0,0.0900484947426959,0,0,0,0,0,0,5.378920768432621e-06,2.608491405486875e-07,0,1,0,0,0.6872164855627909,0,0,4,5.678923191651995e-06,"[""winword.exe""]",0,0,4.005041917065726e-05,0,0,0.0016852019404137,0,0.0002522676895929,0.05214719988855,2.291827484141041e-09,0,0,0,1.0,0,0.0004928290591208,0,none,0.0778891195710706,0,0,0,0,1.1,0,pass,none,temperror,1,TLS 1.2,0,0,0,0,0,2.963778756650098e-05,valid,0.0004195178876483,0.0070485435392939,0,1,0
0.0,D3995,0,0.0740962893209243,1,1.866826554840856e-12,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0306032910082248,0,0,0.0002418494666602,0,0.0021550679817468,0.0231865735824495,0.4529430601002197,0,0,0,1.0,0,0.0269031637007873,0,none,6.370943753780155e-05,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.2,0,0,0,1,0,2.699854051639952e-05,valid,1.468016133167762e-05,0.7215992761127686,0,1,1
1.0,D3996,0,0.1698579918609718,0,0.0110920485460301,0,0,0,0.6685894942751167,0,0,0,0,0,0,0.2963133569686544,0.0134224182165931,0,0,0,0,0.1999387580318346,0,0,7,4.5795482337981423e-175,"[""outlook.exe""]",0,0,0.000128451360478,0,0,2.8277397906896824e-05,0,0.2024673306470043,0.0377824750101724,0.8309897371082567,0,0,0,1.0,0,2.2455409605883663e-05,0,legal_threat,3.4571181401221806e-08,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.2,1,0,0,0,0,2.997658055895011e-05,valid,4.502628568978079e-09,0.9972930628237732,0,1,1
1.0,D3997,0,1.0103993718999002e-08,0,0.0005336060640062,1,0,0,0.0631059116069572,1,0,0,0,0,4,0.512142821986664,0.0052850472296459,0,0,0,0,0.085424091429909,0,0,4,1.3725224642075084e-06,"[""acrobat.exe""]",0,0,3.941446949549136e-08,0,0,0.0710013467314434,0,0.2183812318266131,0.3493520702871432,0.3181013513992699,0,0,0,1.0,0,1.5521362507014725e-08,0,link_click,0.0877478065586764,0,0,0,0,0.0,0,pass,none,permerror,1,TLS 1.3,1,0,0,0,0,0.0088988316803807,valid,0.0002153809937692,1.241267611135332e-14,0,1,0
0.0,D3998,0,0.0016062777487608,0,0.70993534982581,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,9.744718110597712e-05,0,0,0.4343272452321316,0,0.0011454706615314,0.0064599171414602,0.000145667079311,1,0,0,1.0,0,0.0806449036910591,0,bank_detail_update,4.415434494938772e-12,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.2,1,0,0,0,0,4.092352907033577e-07,valid,2.3464135694672294e-06,4.456602860816808e-10,0,1,0
1.0,D3999,0,0.0540336122497816,0,0.7749093857299821,0,0,0,0.2129312118870053,0,0,0,0,0,0,0.0263778492992036,3.8722091430107686e-05,0,0,0,0,0.867348782610569,0,0,4,1.0709264516060166e-25,"[""winword.exe"", ""powershell.exe""]",0,0,0.0017216699278065,0,0,0.0406300143674353,0,0.7655486010685011,0.7159740527055377,0.000116942622852,0,0,0,1.0,0,0.023909128305688,0,vpn_or_mfa_reset,0.0789771530830189,0,0,0,0,0.0,0,softfail,none,none,1,TLS 1.2,1,0,0,0,0,2.378260222909597e-06,valid,0.0221653351819002,7.2317046543367505e-06,0,1,0
1.0,D4000,0,4.352714979510818e-05,0,0.0003443132531785,0,0,0,0.0094963034008363,0,0,0,0,7,0,0.2105957703451518,0.5640270658444843,0,0,0,0,0.5574477675916008,0,1,5,2.499482199015556e-20,"[""winword.exe""]",0,0,0.0004714187535178,0,0,1.961027336394641e-06,0,0.001533712993975,0.1088453540293789,0.5563128622604028,0,0,0,1.0,0,0.0116635997766722,0,wire_transfer,0.4957047674388355,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,3,0,0,0,0,0.0084460097717476,self signed,0.000178282358279,3.953148443568562e-06,0,1,0
