File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),total_components_detected_malicious(int),total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
0.0,D3583,0,0.1313821947569513,0,0.120871509563872,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.862165484775684e-15,0,0,0.000271738052977,0,4.65082412495948e-05,0.8696829124977788,0.3073883384411878,0,0,0,0.5,0,0.0822453884692921,0,none,0.5884095732753662,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.0,1,0,0,0,0,0.2021335984490533,valid,0.9474631119970608,0.2195881515152362,0,1,0
1.0,D3584,0,2.5871600021200786e-18,0,0.2974286558703773,0,0,0,0.0375129651240218,0,0,0,0,0,0,0.0035959847049912,0.0063584843776885,0,0,0,0,0.204246659085733,0,1,4,1.8247459489504425e-05,"[""outlook.exe""]",0,0,4.268578489791029e-05,0,0,0.001827230097923,0,0.2993316837446181,0.0019238563660601,0.0745515215623414,0,0,0,1.0,0,0.0003568793046443,0,legal_threat,0.0204604311176827,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,1,0,0,0,0,1.1819905786796042e-11,valid,0.384399590881871,0.0609771000743215,0,1,0
1.0,D3585,0,0.1555253305321315,0,0.0009577412537959,1,0,0,0.0008652733325289,0,0,0,0,0,0,0.0205351218285682,0.5453848382380566,0,0,0,0,0.7324814189255757,0,2,4,1.9463359571851832e-22,"[""acrobat.exe""]",0,0,0.5850142590387412,0,0,0.1002015506945908,0,0.1065963402932566,4.782807783493129e-07,2.49828285223397e-05,0,0,0,1.0,0,0.2601926984792951,0,link_click,0.4528037486924399,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.3,2,0,0,0,0,0.1695562378621745,valid,0.749997533931108,2.2248038157410405e-07,0,1,0
0.0,D3586,0,0.1142408119695021,0,0.0062067648695323,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.690503601881414e-05,0,0,0.0660843121307841,0,0.1258516891356069,0.0249898272159317,0.0063445741275238,0,0,0,1.0,0,0.4958645825012017,0,bank_detail_update,0.5038777577292485,0,0,0,0,1.1,0,fail,none,pass,1,TLS 1.0,0,0,0,0,0,1.1188330998595928e-05,valid,7.767712698399444e-11,0.5273434088867054,0,1,0
1.0,D3587,0,0.0004583635883427,0,0.0105950189529259,1,0,0,0.0001009259443044,0,0,0,0,0,0,0.0009897336301486,0.0007661516463311,0,0,1,0,0.3532679905432052,0,0,4,7.127449348239295e-55,"[""winword.exe"", ""powershell.exe""]",0,0,2.885227392317432e-06,0,0,0.0604116267041318,0,0.1753359233863511,3.711066118190872e-06,0.4454267311921014,0,0,0,1.0,0,0.0004105203925945,0,vpn_or_mfa_reset,7.073244614502285e-06,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.2,0,1,0,0,0,0.0011825370154457,self signed,9.706281186995864e-14,0.0496999776307248,0,0,0
1.0,D3588,0,0.1381977407111544,0,0.2112753654974142,0,0,0,0.357051581499813,0,0,0,0,0,0,2.854344747860364e-06,4.526982519082966e-05,0,0,0,0,0.169837214042661,0,1,4,0.0191386996695803,"[""winword.exe""]",0,0,0.6684877630867392,1,0,1.4056795844762625e-05,0,0.2220346849386344,0.041373277161613,0.0444442964341698,0,1,0,1.0,0,0.5807692703250381,0,wire_transfer,1.470403376373911e-05,0,0,0,0,0.0,1,pass,pass,none,1,TLS 1.3,1,0,0,0,0,4.388693099614072e-07,valid,0.0068524362011004,0.1121715912642491,0,1,0
1.0,D3589,0,0.1536349428081494,0,0.9263307237412084,0,0,0,0.2652715492325838,0,0,0,0,8,0,7.030690152102219e-06,0.0088285044465374,0,0,0,0,0.4431935266315212,0,2,5,2.8292607829539163e-23,"[""winword.exe""]",0,0,0.4632647157317288,0,0,0.8674843004871238,0,0.3792097799486679,0.0228237194903221,9.555854522098291e-05,0,0,0,1.0,0,0.1714010589999062,0,document_download,0.0012621607744723,0,0,0,0,0.0,0,pass,none,permerror,1,TLS 1.2,0,0,0,0,0,2.6564981250982173e-08,valid,0.0011784484475498,0.7232655083015862,0,1,0
0.0,D3590,0,0.2021566313461359,0,0.0380883358151304,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0302734364386995,0,0,0.0708774323082484,0,0.1714773946552233,0.0171862545524694,0.0403880217579011,0,0,0,0.0,0,0.0379717099185932,0,none,0.1775826161317272,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.2,0,0,0,0,0,3.1211858456995066e-11,expired,1.8773712514418148e-05,4.482257225235502e-07,0,1,0
0.0,D3591,0,0.000123988410021,0,0.0528885611198736,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0007559098188276,0,0,5.597810272898606e-05,0,0.399417929945418,0.0064934075920479,0.061212003377515,0,0,0,1.0,1,0.0036246663549537,0,sensitive_data_request,0.6175640307714828,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.1,3,0,0,0,0,6.519986645303633e-08,valid,0.3675352808674325,0.0672590457367494,0,1,0
1.0,D3592,0,0.0682245725701757,0,0.1265407907059158,0,0,0,0.0760123961376167,0,0,0,0,0,0,0.0006185354466034,0.0279036922830345,0,0,0,1,0.8872596561738336,0,2,4,2.193551142108052e-05,"[""winword.exe""]",0,1,5.845640700629491e-09,0,0,5.758154139535767e-06,0,0.0012912429844035,1.5983615211551973e-06,0.5319206858669381,0,0,0,1.0,0,0.5281943870210254,0,meeting_request,0.0024856637818596,0,0,0,0,0.0,0,pass,temperror,temperror,1,TLS 1.2,0,0,0,0,0,0.0001045690344744,valid,0.0241995226801875,0.0370196168637666,0,1,0
