File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),total_components_detected_malicious(int),total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
0.0,D3783,0,4.095723914833384e-05,0,0.0253721861134907,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1428674041264132,0,0,0.0003482282246969,0,4.463980520136995e-05,0.0273289615384939,3.2859778265303e-05,0,0,0,0.5,0,2.731937220608987e-07,0,vpn_or_mfa_reset,0.4812901712338732,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.1,0,0,0,0,0,0.2407090142159608,valid,0.2581494976134466,0.4613663537296623,0,1,0
0.0,D3784,0,5.8265292365931554e-08,0,3.7738948443642136e-05,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0074706490976768,0,0,2.3731991597204925e-08,0,0.0422452847303134,0.0023735060360127,0.581985703363164,0,0,0,1.0,0,6.201602428609236e-06,0,none,3.4696046338957056e-11,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.2,2,0,0,0,0,5.262092356605829e-07,valid,5.732030410063262e-06,0.0006022074526398,0,1,0
0.0,D3785,0,0.0061923589593292,0,4.770276535019264e-07,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.9718757817510654,0,0,0.0062190696781436,0,0.3000187383438191,7.459555239629711e-07,1.2720895337016622e-08,0,0,0,1.0,0,0.8744444584198947,0,meeting_request,0.0007833078604023,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.0,0,0,0,0,0,0.0009535906292234,valid,0.0167462082880339,3.792592227593098e-05,0,1,0
0.0,D3786,0,0.0001894631210624,0,0.0033871102956947,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.1168711908361653e-13,0,0,0.01715119758336,0,2.675643247959422e-07,0.0047980013036744,0.3216506997337126,0,0,0,1.0,0,2.770038958812708e-07,0,bank_detail_update,6.062178412975667e-11,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.3,0,0,0,0,0,0.0087831770003682,valid,0.2372477162070668,1.1257543184297729e-07,0,1,0
0.0,D3787,0,0.0001283707088384,0,0.0310468589769382,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.7488596271121729,0,0,0.0002963887601741,0,1.404846861223353e-05,5.580078458908255e-10,0.0055781078517837,0,0,0,1.0,0,0.065400468302199,0,invoice_verification,9.75969764401933e-05,0,0,0,0,0.0,0,pass,neutral,pass,1,TLS 1.3,2,0,0,0,0,0.8185631436956131,expired,0.0175692198665802,0.1702127670308421,0,1,0
0.0,D3788,0,2.3877256536473626e-08,0,0.000298332436492,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.128179746829144e-05,0,0,0.0004594278760241,0,0.0654309404073557,6.784302681511825e-08,4.316437421915219e-05,0,0,0,1.0,0,0.0017670938418751,0,none,0.0054035695656314,0,0,0,0,0.0,0,softfail,temperror,none,1,TLS 1.3,0,0,0,0,0,1.7620887383328905e-13,valid,0.014385575708869,8.722438309687804e-06,0,1,0
0.0,D3789,1,0.00374994985815,0,1.3994898231064138e-14,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,9.16669190406764e-05,0,0,1.5733596541290293e-05,0,3.859652561644058e-08,8.000117514144621e-07,1.051385950065329e-07,0,0,0,0.0,0,0.0008130300071983,0,bank_detail_update,0.0011602071431749,0,0,0,0,0.0,0,pass,pass,temperror,1,TLS 1.2,0,0,0,0,0,0.4353370451032278,valid,2.622789372532354e-09,0.0001616808259606,0,1,0
1.0,D3790,0,8.143453622904681e-08,0,7.257217300751845e-09,1,0,0,0.0149631635490886,0,0,0,0,0,0,0.0036243323738543,0.0313890400274816,0,0,0,0,0.8722556675495966,0,0,4,1.872401666126451e-07,"[""excel.exe"", ""cmd.exe"", ""powershell.exe""]",0,0,1.3246187011403222e-07,0,0,1.888478739793868e-06,0,0.0005693955451656,3.1453244242308205e-10,0.2846366241089415,0,0,0,0.5,0,1.3883673585226522e-08,0,gift_card_request,0.916308687944368,0,0,0,0,0.0,0,fail,pass,permerror,1,TLS 1.3,2,0,1,0,0,9.872706635944675e-06,valid,5.5943311122870846e-15,0.2194299334864224,0,1,0
1.0,D3791,0,9.109785753972297e-08,0,0.0109703270627055,0,0,0,0.0805811585815542,0,0,1,0,3,0,0.1185254852525724,0.0271825120694537,0,0,0,0,0.2520729510685408,0,1,5,0.3164444843701211,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,0.0433718311581678,0,0,7.853514102044438e-06,0,0.1100809119558305,0.173928235091569,0.0014760910600175,0,0,0,1.0,0,0.1184270930711179,0,none,1.4662151872616751e-06,0,0,0,0,0.0,0,fail,pass,none,1,TLS 1.2,0,0,0,0,0,2.740585432712339e-09,expired,0.8707164061215682,0.0094736261296814,0,1,0
1.0,D3792,1,0.2098685865425194,0,6.114825920268461e-20,0,0,0,0.7838786156538219,0,1,0,0,0,2,0.1265385578048486,8.259676906668668e-08,0,0,0,0,0.1056346791631576,0,0,4,3.3789798152241005e-12,"[""acrobat.exe""]",0,0,0.1503697067188504,0,0,8.179159446092114e-10,0,0.9120978288709888,0.0002330721105813,1.1203150612559232e-06,0,0,0,1.0,0,0.2066991718924518,0,none,0.000348838120166,0,0,0,0,1.1,0,pass,fail,temperror,1,TLS 1.2,0,0,0,0,0,4.434364898097922e-05,valid,0.0027912062286173,0.0184410330977347,0,1,0
