File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),total_components_detected_malicious(int),total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1.0,D3483,0,0.0008558016989993,0,0.0114323811139033,0,0,0,0.0679719236813049,0,0,0,0,1,0,0.0004004152219912,0.0954728291814746,0,0,0,0,0.5710375299782133,0,1,4,0.0001100968955596,"[""winword.exe"", ""powershell.exe""]",0,0,0.0018216761484084,0,0,0.3654970736037874,0,0.0299465785289157,0.0042148099092565,2.042590337417256e-05,0,0,0,1.0,0,0.0504143752617594,0,none,1.0333919529757415e-05,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,0,0,0,0,0,1.6053611088005318e-07,expired,0.1211184216186575,1.357337984565466e-13,0,1,0
0.0,D3484,0,0.6837657376675145,0,0.0762602368114434,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.167640105152934,0,0,0.0001742161028636,0,0.9744810022611594,3.478641056833456e-05,0.3382618603663164,0,0,0,0.5,0,0.0001411084515636,0,none,5.419017232310391e-10,0,0,0,0,0.0,0,fail,pass,permerror,1,TLS 1.3,0,0,0,0,0,0.0222581814073636,valid,0.9357368141488648,0.0137968888877434,0,1,0
0.0,D3485,0,2.3116909595471863e-05,0,0.5043611634577064,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0646890190103401,0,0,9.781195650844956e-05,0,0.0143600145559861,0.01342496580128,0.5562186757387984,0,0,0,1.0,0,0.1189368163516846,0,none,1.2744193996062102e-09,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.3,2,0,0,0,0,3.798634906789577e-06,valid,0.000738791377924,0.1349067372924268,0,1,0
0.0,D3486,0,0.007609427544843,0,1.2342205045269487e-22,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0128716787105671,0,0,0.0040278758656883,0,0.0050160987097923,0.2401736203138959,0.0002628359371032,0,0,0,1.0,0,0.0382106596194646,0,gift_card_request,0.1070003157614149,0,0,0,0,0.0,0,fail,neutral,none,1,TLS 1.2,1,0,0,0,0,1.5636537762698623e-09,expired,0.5309551069829779,0.1977052217921733,0,1,0
0.0,D3487,0,0.3716452843188555,0,0.0037673712631715,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.931856026693496e-06,0,0,0.033346890182447,0,6.4547323392848864e-09,0.0457321521954062,0.1777075147703915,0,0,0,1.0,0,0.1119790451421739,0,bank_detail_update,0.4186831380859893,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.1,0,0,0,0,0,0.0001093814941289,valid,2.852522805719555e-06,5.7649568363056594e-05,0,1,0
0.0,D3488,0,0.0009882010133832,0,0.3774208524501263,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.997872249139896e-13,0,0,0.0016176491070186,0,0.0076220074044396,0.4878250704013714,0.187972536863511,0,0,0,1.0,0,1.6380609677307792e-06,0,none,0.0002250527142702,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.3,4,0,0,0,0,0.0021726642608267,valid,4.559480010017638e-06,7.364257062731945e-08,0,1,0
1.0,D3489,0,0.0017785399533817,0,4.692675647755077e-06,0,0,0,0.1423075774504026,0,0,0,0,0,0,0.0002498457258001,3.282930546100617e-12,0,0,0,0,0.6507139352091533,0,1,4,2.16598138804828e-18,"[""acrobat.exe""]",0,0,0.0010304692583731,0,0,0.0219063447994483,0,0.0006709165867564,0.0005217638790674,0.0023317741474709,0,0,0,0.5,0,0.0028144788489246,1,none,0.0014705761606608,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,0,0,0,0,0,4.131500773292085e-15,valid,3.471433398443681e-07,5.49925034616303e-05,0,1,0
1.0,D3490,0,0.0131447880805494,0,7.819716791673913e-07,0,0,0,0.001794087235559,0,0,0,0,0,0,4.7085234872303913e-07,0.0330472014647534,0,0,0,0,0.5350828234402962,0,3,5,1.0417765399813936e-25,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,0.0028358271812452,0,0,4.7135359532138374e-08,0,0.1141439459149162,0.0021433658761452,5.288367089689891e-07,0,0,0,0.5,0,2.306597845763172e-05,0,none,0.9970286632342704,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.2,0,0,0,0,0,0.0365539576911429,valid,0.0013468397013395,0.1773330621955675,0,1,0
1.0,D3491,0,2.429525683452523e-05,0,0.0972464954951224,0,0,0,0.149413513911719,0,0,0,0,0,0,0.0044542716428901,0.7319441933837192,0,0,0,0,0.5683521318815218,0,0,5,8.839719827778999e-14,"[""winword.exe"", ""powershell.exe""]",0,0,0.0004967742815322,0,0,0.000625917568829,0,0.0618463307906669,0.2116847122475097,0.0002808084305387,0,0,0,0.0,0,0.0001374960078782,0,none,2.2609295091442126e-09,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,1,0,0,0,0,0.6654548209166811,valid,1.839486571170917e-13,0.0002198425616361,0,1,0
1.0,D3492,0,0.0457918152272664,0,0.0110378063072344,0,0,0,0.9082171001729484,0,0,0,0,0,0,0.2409552958472391,0.5982031307310356,0,0,0,0,0.3877097319918647,0,1,4,0.0004823080261181,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,4.493811119148544e-13,0,0,1.572260130620051e-12,0,0.2004933330539411,2.875810754966321e-10,5.1093407697386166e-05,0,0,0,1.0,0,0.0002497037726999,0,wire_transfer,3.409514915584109e-12,0,0,0,0,0.0,0,pass,policy,permerror,1,SSL,0,0,0,0,0,0.000862005474412,valid,1.0228701515219097e-08,0.1464601105499395,0,1,0
