File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),total_components_detected_malicious(int),total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1.0,D3433,0,3.221646492020698e-06,0,0.2857070903041959,0,0,0,0.0039218141928706,0,0,0,0,0,0,0.0069974829851692,0.5314911506380514,0,0,0,0,0.9817437966654368,0,1,4,6.060736595021405e-10,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,0.1647467299682122,0,0,0.0003209529319219,0,0.0120128600967209,0.0016666209159511,0.0044305547270546,0,0,0,1.0,0,8.27692513092734e-07,0,none,5.967770158627416e-08,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.1,0,0,0,0,0,0.5200872125150405,valid,3.0814258859659204e-06,0.0754324600583211,0,1,0
1.0,D3434,0,0.0249894750623334,0,0.0122164895197686,0,0,0,3.934727660240668e-06,0,0,0,0,4,0,0.1845232980724573,0.6778290369653293,0,0,0,0,0.8712108305096545,0,0,4,0.0443100078020366,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,3.855895078673967e-08,0,0,0.3658636535537746,0,1.3406893054393686e-05,0.2947738439826602,0.6337175594499338,0,0,0,1.0,0,3.332104406838307e-09,0,none,3.5554229515853697e-11,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.2,0,0,0,0,0,4.437037401416921e-07,valid,0.0159844388696526,0.0002469449398291,0,1,0
0.0,D3435,0,0.0023140287247494,0,5.3897219337222735e-12,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0033682966365195,0,0,0.6830522992874444,0,0.0589440651143696,7.220287035944254e-08,0.0416359504385453,0,1,0,0.5,0,2.328166400687729e-06,0,legal_threat,0.000882236409633,0,0,0,0,0.0,0,softfail,fail,none,1,TLS 1.3,0,0,0,0,0,3.947002977228096e-07,valid,1.382788524793072e-05,0.1988114062803241,0,1,0
1.0,D3436,0,0.0060352215292239,0,6.302150265448226e-07,0,0,0,0.0006576435938902,0,0,1,0,0,0,9.790389034767483e-10,4.1949603255488756e-14,0,0,0,0,0.7287326707286613,0,0,5,3.0516169003798023e-104,"[""winword.exe""]",0,0,7.219745404157458e-09,0,0,0.0016738609559516,0,0.0596919278611357,0.0004795462647234,0.933667711561563,0,0,0,1.0,0,3.364301734627097e-05,0,none,0.1111318646644129,0,0,0,0,1.1,0,pass,policy,pass,1,TLS 1.0,0,0,0,0,0,0.2257900963544838,valid,0.1631051242822121,0.5281577594492395,0,1,0
0.0,D3437,0,1.4622585718097757e-06,0,1.7705875967878014e-16,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.1934457811377006e-06,0,0,0.0003663091804169,0,0.4663321025550172,5.842785415024177e-06,0.0937282954067883,0,0,0,1.0,0,0.9626456862976862,0,none,0.0578294218291276,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.2,1,0,0,0,0,0.0237818116241124,valid,0.007233042095098,4.0029866986751024e-14,0,0,0
0.0,D3438,0,0.0813859731642195,0,0.0339716223936052,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.919482503438327e-05,0,0,0.5821672520292467,0,0.0190085244805526,7.49299606587697e-07,0.0343334597033876,0,0,0,1.0,0,4.834049303876537e-09,0,invoice_verification,0.0853463385309705,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,1,0,0,0,0,1.506619559177608e-09,valid,0.2863651860424446,3.85189077533787e-09,0,1,0
1.0,D3439,0,0.4909965475978544,0,0.0008653521694761,0,0,0,0.8847663588995939,0,0,0,0,0,0,1.6922579007391825e-13,0.9458482689524468,0,0,1,0,0.5748211993392072,0,0,4,1.5600922649850017e-21,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,7.952608485143569e-07,0,0,1.494339303843831e-11,0,0.0296861042970366,0.0544167495377344,0.0592136411562354,0,0,0,1.0,0,0.006474991222763,0,none,0.1679887947806122,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.1,1,0,0,0,0,1.116827344731135e-07,self signed,0.0753467460406297,0.1963848778472149,0,1,0
0.0,D3440,0,0.9259191584051828,0,0.0001032209354692,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0011393112769531,0,0,3.921169113021182e-05,0,0.0744454499268987,3.0721307513797285e-08,0.000485202526091,0,0,0,1.0,0,0.0646599112724275,0,none,1.556780784235713e-05,0,0,0,0,0.0,0,pass,none,none,1,SSL,0,0,0,0,0,0.6296841081604769,self signed,0.6335448271477655,0.0024968762535447,0,1,0
0.0,D3441,0,1.1806749981137406e-07,0,3.4586620507975176e-14,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,6.518350559781322e-06,0,0,2.5784207928622022e-05,0,0.1215911799629118,9.865892442353496e-05,1.3676831896327854e-07,0,3,0,1.0,0,0.000130549210029,1,none,1.2610659670623022e-06,0,1,0,0,0.0,0,pass,policy,pass,1,TLS 1.3,1,0,0,0,0,5.538418554648262e-05,valid,6.274917424014029e-07,0.2421656097539807,0,1,0
1.0,D3442,0,1.194827619226946e-09,0,8.532624888711937e-11,0,0,0,0.0457884007873484,0,0,0,0,0,0,0.0014848269492962,0.0033648668869158,0,0,0,0,0.2016621485015963,0,1,5,0.0002154735266507,"[""winword.exe""]",0,0,0.0307148847739807,0,0,0.0336678711786118,0,1.6300978262863894e-05,0.0092232757583157,0.0599632444958989,0,0,0,1.0,0,0.2311778262312847,0,meeting_request,0.0392340770342793,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.2,1,0,0,0,0,0.0006782695603667,mismatch,6.621071898249886e-13,2.9405135107050194e-11,0,1,0
1.0,D3443,0,0.003593867112461,0,0.8148049504557557,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4829948394583554,0,0,0.6948728030518264,0,0.7237617791721168,0.0916525183896823,0.0131737217835375,0,0,0,1.0,0,8.274743887419611e-09,0,sensitive_data_request,1.2582995513323884e-07,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.1,0,0,0,0,0,0.0397514610307497,valid,0.015619358849404,0.0634186207905567,0,1,0
1.0,D3444,0,0.2708341142212807,0,1.071573038357671e-06,0,0,0,9.830226047318987e-11,0,0,0,0,0,0,2.0962985196283787e-10,3.7324624423577945e-05,0,0,0,0,0.5378149210820627,0,0,4,1.6775142372625363e-47,"[""excel.exe"", ""cmd.exe"", ""powershell.exe""]",0,0,0.0401155817468847,0,0,8.56584712647099e-06,0,0.0573224304393286,9.615715418146978e-05,0.0028458543176449,0,0,0,1.0,0,0.0001331279438977,1,none,0.2495925451418968,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.2,2,0,0,0,0,0.0047580175317921,valid,0.0087250563954078,5.114377346066915e-05,0,1,0
0.0,D3445,0,0.183294469343656,1,7.592640474065377e-07,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0044754150174391,0,0,0.004169274128095,0,5.621509656384931e-06,0.1455797728517444,0.0002149141061905,0,0,0,1.0,0,0.0001336333849837,0,none,0.0122464439930811,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.2,4,0,0,0,0,0.0001062387577682,self signed,0.0151628414738797,1.0036612793095257e-08,0,1,0
0.0,D3446,0,5.2287702758592215e-09,0,1.820356505642969e-08,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0141443475083144,0,0,2.850766660733038e-08,0,0.0077668722452866,0.3655245807022236,4.7505076927772e-05,0,0,0,0.0,0,0.0007950414742601,0,link_click,5.4259062450881655e-05,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.2,0,0,0,0,0,0.0627478480436141,valid,4.336496335108967e-22,0.3270823337646534,0,1,0
