File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),total_components_detected_malicious(int),total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1.0,D4033,0,0.0742242694464742,0,0.011927885227512,0,0,0,0.0029164316065678,0,0,0,0,0,0,0.0159109952587597,0.1264272110332441,0,0,0,0,0.3071609991513886,0,0,4,2.2271542407479222e-68,"[""winword.exe""]",0,0,0.0160459295828564,0,0,9.194543220401298e-16,0,0.0125439119118509,0.4063286263843005,0.0005509600744748,0,0,0,1.0,0,0.0580661824531244,0,wire_transfer,0.1637063947285022,0,0,0,0,0.0,0,fail,temperror,pass,1,TLS 1.0,0,0,0,0,0,0.121826079999645,valid,0.0356698861083124,0.0003421973718659,0,1,0
1.0,D4034,1,1.349562863586519e-09,0,3.150312352365717e-06,0,0,0,0.0010912479676797,0,0,0,0,0,0,1.7592675731806905e-07,0.4599231696364903,0,0,1,0,0.0024831005781969,0,0,4,7.568237161220073e-16,"[""winword.exe""]",0,0,0.0033476805292041,0,0,0.6562251432764753,0,0.0138892515577477,1.4647226493037942e-07,0.0002839796921334,0,0,0,0.5,0,2.298113124524736e-05,0,document_download,3.593032756554212e-05,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.2,0,0,0,0,0,0.0893342189612625,valid,0.0002147015461805,6.040984965067011e-16,0,1,0
0.0,D4035,0,0.917145304002448,0,0.0949764604462365,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0510751987225543,0,0,0.2056553694942192,0,0.0022979346214066,0.4013446381491418,1.9958791915572924e-06,0,0,0,0.5,0,0.3572219550102321,0,none,0.056307295355009,0,0,0,0,0.0,0,softfail,none,pass,1,TLS 1.2,0,0,0,0,0,0.0125515001253178,valid,0.0013087191022242,1.2664657945582568e-08,0,1,0
0.0,D4036,0,0.1665145523945845,0,0.1394177480625902,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0004426309258675,0,0,0.0007308944325704,0,6.022815650134788e-08,0.0049892286109458,1.2498698025249814e-08,0,0,0,1.0,0,0.0350840243770851,0,sensitive_data_request,0.0013081273298248,0,0,0,0,0.0,0,pass,neutral,temperror,1,TLS 1.2,0,0,0,0,0,2.0449550791126386e-05,self signed,0.0007780400264047,0.029805722424592,0,1,0
1.0,D4037,0,0.0095005707734449,0,0.0024509800137345,0,0,0,0.9690521722383312,0,1,0,1,0,0,0.0759509015993314,3.381275382735468e-12,0,0,0,0,0.4240423938432725,0,0,4,0.3349232856086844,"[""winword.exe""]",0,0,0.3460144039812213,0,0,3.761561027391705e-05,0,0.0188417700248236,0.0002398350164435,6.144522868439242e-05,0,0,0,0.0,0,8.269340809564794e-10,0,meeting_request,0.6092056867329714,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,0.585993405925494,valid,0.0128218627073338,3.9335056993989925e-11,0,1,0
1.0,D4038,0,0.0017405621258962,0,0.0024308286881602,0,0,0,0.0434626794938854,0,0,0,0,0,0,0.0078444563325777,7.477638354057881e-06,0,0,0,0,0.207045034128361,0,0,4,1.0033065290605876e-21,"[""winword.exe""]",0,0,0.0371698122690082,1,0,0.0403902720140663,0,1.2062015154100072e-05,0.5769347695881932,0.0945815499488962,0,0,0,1.0,0,0.0092376682655959,1,none,0.0766353436651699,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,0,0,0,0,0,0.0027860178000367,valid,8.844948030733888e-06,0.0011855663067254,0,1,0
0.0,D4039,0,0.2742686880306078,0,0.6355448602209851,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.6417177496876401,0,0,0.1938144268908858,0,7.525468718568065e-05,1.2755905886435306e-09,0.6285235866652019,0,0,0,1.0,0,0.0285878308722279,0,none,0.0456914989326644,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.2,0,0,0,0,0,1.8169921564254028e-05,valid,0.6601984156810126,0.6257802467093034,0,1,0
1.0,D4040,0,0.0043448336651551,0,0.1961938357990041,0,0,0,0.1954108284040056,0,0,0,0,0,10,0.6577412031145261,7.116575870226628e-17,0,0,0,0,0.4374655239081803,0,2,5,1.61732958635962e-62,"[""outlook.exe""]",0,0,0.0307779823621923,0,0,0.0002469114280994,0,0.2329207721981102,2.2299171252492545e-06,0.0005746806555027,0,0,0,1.0,0,1.0178499354806726e-08,0,legal_threat,0.1399692868831475,0,0,0,0,0.0,0,pass,temperror,none,1,TLS 1.2,1,0,0,0,0,0.039088203701622,valid,0.0087182527121224,1.685545413299059e-09,0,1,0
1.0,D4041,0,0.0104910110939302,0,0.0001057612193658,0,0,0,0.1690357110281841,0,0,0,0,0,1,0.0007047211366579,2.75832252097577e-06,0,0,0,0,0.669467630548621,0,0,4,7.266066897896714e-50,"[""acrobat.exe""]",1,0,0.1260571370892916,0,0,8.316933843155123e-08,0,2.0315912982633865e-07,0.002306577339435,0.1806098139884248,0,0,0,1.0,0,0.0010159937682614,0,link_click,0.6542383649384135,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.2,1,0,0,0,0,0.0006774149019495,valid,0.2486769310043466,0.0092223673161742,0,1,0
0.0,D4042,0,0.001873126357417,0,0.8489280117842203,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.8434765041583866e-05,0,0,2.2654505744747453e-08,0,0.075897746956606,0.8158023435047667,0.0012074825764802,0,3,0,1.0,0,0.1499025798400582,0,bank_detail_update,1.4323983446787536e-07,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.3,0,0,0,0,0,0.3188692218946213,revoked,0.0776959116926484,5.962576661936249e-14,0,1,0
