File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),total_components_detected_malicious(int),total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
0.0,D3833,0,0.0308255891217169,0,2.256806599448597e-06,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0372915911774732,0,0,0.0733905907152349,0,0.2880462597393888,1.0605488250626427e-10,1.590317791264659e-05,0,0,0,1.0,0,0.3706388634533333,0,none,2.3709456245049434e-09,0,0,0,0,0.0,0,pass,temperror,temperror,1,TLS 1.3,0,0,0,0,0,0.0270798149013761,valid,0.1295638084285535,4.804064881497302e-10,0,1,0
0.0,D3834,0,0.1846525001725367,0,0.2840470371425711,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.5453372014480069,0,0,0.0001393621467317,0,0.0010527937662213,0.0064621454180113,0.1368885421022119,0,0,0,1.0,0,0.0492215858845525,0,gift_card_request,0.0002507988530163,0,0,0,0,0.0,0,fail,neutral,none,1,TLS 1.2,0,0,0,0,0,0.0584565376061007,valid,0.0758152874341788,0.3163460538892947,0,1,0
1.0,D3835,0,1.9524316919888644e-06,0,0.0125896919214971,0,0,0,0.1179493308710908,0,0,0,0,8,0,0.0730570132237252,7.9898784937656e-06,0,0,0,0,0.829232951380202,0,4,4,1.9119986052118736,"[""winword.exe""]",0,0,2.2050545979274663e-11,0,0,0.9739136491548552,0,0.2452182917924971,0.0003795017967376,0.380854961920838,0,0,0,1.0,0,0.005138514972757,0,wire_transfer,1.0152961204530207e-16,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.1,1,0,0,0,0,0.0007720903818264,revoked,0.0032666545745439,0.7424452560954115,0,1,0
1.0,D3836,0,0.0009625652693397,0,0.0002546456806614,0,0,0,0.0003206797666173,0,0,0,0,0,0,0.5142102582357458,0.3689298079479879,0,0,0,0,0.581118635019045,0,2,6,1.3022895501611842e-06,"[""winword.exe""]",0,0,0.5721104957380388,0,0,0.0023595219307111,0,0.1198873565618053,1.0621455212952743e-09,0.000921931078023,0,0,0,0.0,0,0.0036497379515809,0,document_download,6.451992398630513e-07,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.2,0,1,0,0,0,0.0003135334585022,valid,1.4433132725826457e-07,0.0002878594858352,0,1,0
0.0,D3837,0,3.012511093582419e-12,0,9.999135057927514e-10,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,7.33516867612773e-06,0,0,7.184492648290584e-07,0,0.0998239481965597,8.714142256262881e-06,0.8228062401951631,0,0,0,1.0,0,1.8428721663056504e-06,0,none,0.004515899709981,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.2,0,0,0,0,0,6.984390679731245e-05,self signed,0.0331155279595662,0.0311280051081591,0,1,0
0.0,D3838,0,2.287947394012784e-10,0,0.0102334645006241,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.3469901393673718e-11,0,0,0.817649251981431,0,0.0857188541193845,9.524615518469555e-05,0.50018154924084,0,0,0,0.0,0,7.0394534219493605e-12,1,sensitive_data_request,1.0433538250697612e-09,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.0,4,0,0,0,0,3.6833557686513083e-07,self signed,0.0023030596942219,0.0645176767638782,0,1,0
1.0,D3839,0,0.8418535579653871,0,6.040337533256119e-05,1,0,0,0.0436943253732294,0,0,0,0,0,0,0.0182485043464403,0.0693952764775926,0,0,0,0,0.9324919872140623,0,0,6,5.374552126625749e-21,"[""winword.exe""]",0,0,6.224814604680713e-05,0,0,0.0002096825940198,0,0.0015786157919249,0.007213396561357,0.3212186532914159,0,0,0,1.0,0,0.004790713309166,0,meeting_request,0.0150322510042057,0,0,0,0,0.0,0,pass,policy,none,1,SSL,0,0,0,0,0,5.566160742427273e-07,self signed,2.5656220157007265e-05,1.0349449703125872e-08,0,1,0
1.0,D3840,0,0.8255231912560864,0,1.6130897210379223e-10,0,0,0,0.1319909897017578,0,0,0,0,0,0,0.0011945627701984,6.242016779804173e-06,0,0,0,0,0.8751044365827209,0,3,5,0.0929911159459663,"[""winword.exe""]",0,1,4.688298030953292e-07,0,0,0.0019230879214671,0,0.0062817958968859,0.0002630325233201,0.5228840665778322,0,0,0,0.5,0,0.0049754315734208,0,none,3.152823191771804e-07,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,4,0,0,0,0,0.0007769483745027,mismatch,0.0007595006775548,0.0026743297960231,0,1,0
0.0,D3841,0,0.2437625578685094,0,0.0009533235790705,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0429395928373009,0,0,0.6265331079056913,0,0.0291687974867314,4.007004882295949e-05,0.0199140215095746,0,0,0,0.5,0,1.73548238060272e-06,0,none,0.0008484689413883,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.0,2,0,0,0,0,0.0010502454020492,valid,0.581078227234811,3.3880600124571783e-09,0,1,0
1.0,D3842,0,0.0233024382080519,0,3.5408650252456415e-12,0,0,0,0.0001920107820649,0,0,0,0,1,0,0.2159100379229033,0.0857818681130026,0,0,0,0,0.7425857704611686,0,0,5,2.2288511370923688e-41,"[""outlook.exe""]",0,1,3.353479355942852e-24,0,0,0.8172214518570925,0,3.761940734154224e-05,0.0707053019606699,0.0004930361585601,0,2,0,1.0,0,0.0014023266226574,0,legal_threat,0.0015408084738689,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,1,0,0,0,0,0.0017518764571559,valid,0.0002454825519827,0.0030348958732922,0,1,0
